-1|(18.02743, 2.34438, 21.34763)|move
-1|(17.97393, 2.34438, 21.28814)|move
-1|(17.92044, 2.34438, 21.22865)|move
-1|(17.86695, 2.34438, 21.16917)|move
-1|(17.81346, 2.34438, 21.10968)|move
-1|(17.75997, 2.34438, 21.05019)|move
-1|(17.70648, 2.34438, 20.99071)|move
-1|(17.65298, 2.34438, 20.93122)|move
-1|(17.59949, 2.34438, 20.87173)|move
-1|(17.546, 2.34438, 20.81225)|move
-1|(17.49251, 2.34438, 20.75276)|move
-1|(17.43902, 2.34438, 20.69328)|move
-1|(17.38553, 2.34438, 20.63379)|move
-1|(17.33204, 2.34438, 20.5743)|move
-1|(17.27854, 2.34438, 20.51482)|move
-1|(17.22505, 2.34438, 20.45533)|move
-1|(17.17156, 2.34438, 20.39584)|move
-1|(17.11807, 2.34438, 20.33636)|move
-1|(17.06458, 2.34438, 20.27687)|move
-1|(17.01109, 2.34438, 20.21738)|move
-1|(16.95759, 2.34438, 20.1579)|move
-1|(16.9041, 2.34438, 20.09841)|move
-1|(16.85061, 2.34438, 20.03893)|move
-1|(16.79712, 2.34438, 19.97944)|move
-1|(16.74363, 2.34438, 19.91995)|move
-1|(16.69014, 2.34438, 19.86047)|move
-1|(16.63664, 2.34438, 19.80098)|move
-1|(16.58315, 2.34438, 19.74149)|move
-1|(16.52966, 2.34438, 19.68201)|move
-1|(16.47617, 2.34438, 19.62252)|move
-1|(16.42268, 2.34438, 19.56303)|move
-1|(16.36919, 2.34438, 19.50355)|move
-1|(16.31569, 2.34438, 19.44406)|move
-1|(16.26221, 2.34438, 19.38457)|move
-1|(16.20871, 2.34438, 19.32508)|move
-1|(16.15522, 2.34438, 19.26559)|move
-1|(16.10173, 2.34438, 19.20611)|move
-1|(16.04824, 2.34438, 19.14662)|move
-1|(15.99475, 2.34438, 19.08713)|move
-1|(15.94126, 2.34438, 19.02765)|move
-1|(15.88777, 2.34438, 18.96816)|move
-1|(15.84351, 2.34438, 18.91893)|move
-1|(15.79001, 2.34438, 18.85945)|move
-1|(15.73652, 2.34438, 18.79996)|move
-1|(15.68303, 2.34438, 18.74047)|move
-1|(15.62954, 2.34438, 18.68099)|move
-1|(15.57605, 2.34438, 18.6215)|move
-1|(15.52256, 2.34438, 18.56201)|move
519|(15.52256, 2.34438, 18.56201)|move
-1|(15.4426, 2.34438, 18.56445)|move
-1|(15.36263, 2.34438, 18.56689)|move
-1|(15.28267, 2.34438, 18.56933)|move
